,lenght,time_enc,time_dec
46289,56,997066.4978027344,999450.68359375
46290,56,997304.9163818359,995397.5677490234
46293,39,997066.4978027344,996351.2420654297
46298,39,997066.4978027344,961065.2923583984
46317,71,997304.9163818359,997304.9163818359
46324,71,997066.4978027344,998258.5906982422
46325,51,997304.9163818359,997304.9163818359
46326,51,996589.6606445312,997304.9163818359
46329,77,997781.7535400391,997304.9163818359
46333,42,998735.4278564453,997066.4978027344
46349,89,997066.4978027344,996589.6606445312
46353,89,997066.4978027344,996828.0792236328
46365,71,999212.2650146484,996828.0792236328
46368,71,997066.4978027344,986337.6617431641
46371,68,997543.3349609375,997066.4978027344
46378,74,996828.0792236328,995159.1491699219
46379,74,997543.3349609375,997304.9163818359
46388,29,997304.9163818359,997543.3349609375
46389,29,997066.4978027344,998020.1721191406
46392,29,997304.9163818359,997066.4978027344
46396,39,997066.4978027344,997066.4978027344
46409,54,997543.3349609375,998497.0092773438
46410,54,997781.7535400391,993251.8005371094
46411,54,997066.4978027344,997304.9163818359
46412,54,997304.9163818359,998735.4278564453
46418,54,997304.9163818359,997304.9163818359
46422,54,997543.3349609375,997543.3349609375
46428,45,993728.6376953125,997781.7535400391
46434,34,997781.7535400391,997781.7535400391
46437,26,997304.9163818359,997066.4978027344
46438,26,997304.9163818359,997066.4978027344
46441,26,997066.4978027344,997543.3349609375
46442,26,997543.3349609375,997781.7535400391
46445,26,997543.3349609375,997543.3349609375
46446,79,998020.1721191406,997304.9163818359
46459,6,997543.3349609375,997543.3349609375
46460,6,997066.4978027344,997304.9163818359
46461,6,997781.7535400391,997066.4978027344
46464,90,997781.7535400391,997304.9163818359
46485,11,997304.9163818359,997543.3349609375
46486,11,999212.2650146484,998020.1721191406
46491,11,997066.4978027344,997304.9163818359
46498,33,998020.1721191406,997543.3349609375
46501,33,997066.4978027344,997304.9163818359
46502,33,997304.9163818359,997304.9163818359
46505,33,997304.9163818359,997066.4978027344
46511,99,997781.7535400391,997066.4978027344
46514,6,997543.3349609375,997304.9163818359
46531,33,996351.2420654297,997543.3349609375
46532,33,996828.0792236328,996351.2420654297
46537,11,998258.5906982422,997543.3349609375
46543,11,997543.3349609375,994920.7305908203
46544,11,996351.2420654297,997066.4978027344
46547,28,996828.0792236328,997304.9163818359
46553,37,997543.3349609375,977516.1743164062
46557,53,996828.0792236328,997304.9163818359
46561,53,997304.9163818359,997066.4978027344
46562,49,996589.6606445312,997781.7535400391
46564,34,997781.7535400391,997066.4978027344
46567,70,997304.9163818359,997066.4978027344
46575,70,997066.4978027344,996828.0792236328
46576,70,997304.9163818359,997781.7535400391
46587,69,997543.3349609375,997304.9163818359
46588,69,997543.3349609375,997304.9163818359
46595,15,997066.4978027344,997066.4978027344
46599,15,996828.0792236328,997066.4978027344
46602,15,997781.7535400391,998020.1721191406
46608,22,997781.7535400391,996828.0792236328
46613,22,997066.4978027344,997543.3349609375
46616,22,997066.4978027344,996828.0792236328
46619,82,997304.9163818359,996828.0792236328
46622,82,998020.1721191406,997304.9163818359
46624,82,981092.4530029297,997066.4978027344
46634,71,997304.9163818359,998258.5906982422
46638,71,997781.7535400391,999212.2650146484
46642,71,996828.0792236328,997304.9163818359
46648,24,997781.7535400391,999689.1021728516
46652,58,997781.7535400391,998973.8464355469
46654,58,996589.6606445312,995159.1491699219
46655,94,996589.6606445312,998497.0092773438
46660,94,996828.0792236328,997304.9163818359
46661,94,997066.4978027344,996828.0792236328
46663,94,997066.4978027344,997304.9163818359
46668,75,998020.1721191406,997066.4978027344
46669,75,997543.3349609375,997066.4978027344
46681,12,998497.0092773438,997066.4978027344
46682,12,996828.0792236328,997066.4978027344
46688,85,997781.7535400391,997781.7535400391
46692,89,997543.3349609375,912427.9022216797
46696,89,998020.1721191406,999450.68359375
46697,89,998020.1721191406,996589.6606445312
46707,20,997066.4978027344,997304.9163818359
46710,20,997543.3349609375,997304.9163818359
46717,87,996828.0792236328,998735.4278564453
46719,87,993490.2191162109,997543.3349609375
46724,87,997066.4978027344,997543.3349609375
46725,87,997304.9163818359,997304.9163818359
46729,32,997066.4978027344,996828.0792236328
46740,14,998735.4278564453,977993.0114746094
46741,14,995635.986328125,997304.9163818359
46744,95,994920.7305908203,997304.9163818359
46758,78,996351.2420654297,998497.0092773438
46770,10,997066.4978027344,506877.8991699219
46775,10,996828.0792236328,997543.3349609375
46779,34,997066.4978027344,998258.5906982422
46780,34,998020.1721191406,996828.0792236328
46783,34,997304.9163818359,996828.0792236328
46786,34,997304.9163818359,997781.7535400391
46790,34,998020.1721191406,995635.986328125
46797,78,999212.2650146484,998020.1721191406
46799,78,995874.4049072266,997543.3349609375
46800,78,997781.7535400391,996589.6606445312
46805,30,998020.1721191406,997304.9163818359
46809,99,997066.4978027344,997304.9163818359
46816,12,997304.9163818359,997304.9163818359
46838,62,997304.9163818359,994920.7305908203
46839,62,997781.7535400391,996589.6606445312
46843,62,997066.4978027344,997781.7535400391
46851,40,997781.7535400391,997543.3349609375
46854,40,997304.9163818359,997066.4978027344
46857,62,998020.1721191406,997781.7535400391
46860,62,996828.0792236328,996828.0792236328
46864,6,996112.8234863281,997304.9163818359
46865,6,996828.0792236328,997304.9163818359
46876,6,997304.9163818359,995635.986328125
46885,61,998020.1721191406,999212.2650146484
46886,61,996351.2420654297,503778.45764160156
46894,27,997304.9163818359,997304.9163818359
46897,27,997066.4978027344,995159.1491699219
46898,27,997304.9163818359,998020.1721191406
46907,27,996112.8234863281,995874.4049072266
46910,20,997304.9163818359,998020.1721191406
46911,20,997304.9163818359,997781.7535400391
46916,100,996828.0792236328,997066.4978027344
46929,72,997543.3349609375,997543.3349609375
46930,72,996828.0792236328,997781.7535400391
46932,100,504493.71337890625,997304.9163818359
46936,100,997781.7535400391,997304.9163818359
46943,89,997543.3349609375,996351.2420654297
46944,61,996828.0792236328,998258.5906982422
46948,61,998020.1721191406,997781.7535400391
46956,58,996589.6606445312,997066.4978027344
46961,13,998020.1721191406,997543.3349609375
46968,1,998258.5906982422,996828.0792236328
46969,1,996589.6606445312,997781.7535400391
46977,45,953197.4792480469,998735.4278564453
46981,45,997543.3349609375,997066.4978027344
46984,45,997543.3349609375,997543.3349609375
46987,92,997543.3349609375,993728.6376953125
46988,92,999689.1021728516,997066.4978027344
46990,92,997304.9163818359,858306.884765625
46999,64,997543.3349609375,997066.4978027344
47000,73,997543.3349609375,998497.0092773438
47004,43,997304.9163818359,997543.3349609375
47007,43,997304.9163818359,997781.7535400391
47008,43,997543.3349609375,995635.986328125
47015,38,996828.0792236328,998258.5906982422
47016,38,997304.9163818359,998258.5906982422
47017,38,998020.1721191406,993251.8005371094
47018,38,997066.4978027344,997304.9163818359
47019,38,997304.9163818359,995874.4049072266
47023,38,997781.7535400391,997066.4978027344
47032,67,996828.0792236328,996828.0792236328
47033,67,997066.4978027344,997304.9163818359
47034,67,998258.5906982422,998735.4278564453
47039,67,997543.3349609375,998973.8464355469
47043,67,997304.9163818359,997066.4978027344
47047,60,996828.0792236328,997304.9163818359
47048,8,997781.7535400391,997781.7535400391
47049,8,999212.2650146484,998258.5906982422
47050,8,997543.3349609375,998735.4278564453
47056,94,997304.9163818359,997781.7535400391
47061,29,996828.0792236328,997304.9163818359
47062,29,997543.3349609375,997066.4978027344
47065,74,997066.4978027344,997781.7535400391
47066,74,997066.4978027344,997066.4978027344
47071,4,997543.3349609375,899553.2989501953
47076,4,997066.4978027344,996589.6606445312
47080,38,997304.9163818359,998020.1721191406
47081,38,997781.7535400391,997304.9163818359
47085,76,998020.1721191406,997304.9163818359
47089,76,997543.3349609375,995635.986328125
47094,76,996828.0792236328,997304.9163818359
47095,76,997066.4978027344,996828.0792236328
47099,13,989437.1032714844,998020.1721191406
47105,73,997304.9163818359,999450.68359375
47106,73,997304.9163818359,997304.9163818359
47113,73,997304.9163818359,994443.8934326172
47123,98,997304.9163818359,997066.4978027344
47126,98,997304.9163818359,996828.0792236328
47130,4,996828.0792236328,997543.3349609375
47132,66,997304.9163818359,996112.8234863281
47137,72,997781.7535400391,997304.9163818359
47142,63,997066.4978027344,997066.4978027344
47145,63,996828.0792236328,997304.9163818359
47149,65,997304.9163818359,997066.4978027344
47159,65,996351.2420654297,997781.7535400391
47169,67,997304.9163818359,998497.0092773438
47170,67,997781.7535400391,996828.0792236328
47171,54,997304.9163818359,996828.0792236328
47182,97,997066.4978027344,998258.5906982422
47184,72,997781.7535400391,996351.2420654297
47188,15,996589.6606445312,997066.4978027344
47192,15,996589.6606445312,997066.4978027344
47196,15,997304.9163818359,997304.9163818359
47202,15,997543.3349609375,994682.3120117188
47203,42,996828.0792236328,998258.5906982422
47205,42,997304.9163818359,996828.0792236328
47206,42,997304.9163818359,998258.5906982422
47207,42,997781.7535400391,996828.0792236328
47210,42,996828.0792236328,995874.4049072266
47214,3,996828.0792236328,997781.7535400391
47218,3,998020.1721191406,997304.9163818359
47219,3,998020.1721191406,999450.68359375
47220,3,996828.0792236328,995397.5677490234
47234,27,997066.4978027344,997304.9163818359
47235,27,997304.9163818359,998258.5906982422
47238,27,997304.9163818359,994205.4748535156
47254,25,997543.3349609375,997781.7535400391
47255,93,997304.9163818359,998020.1721191406
47260,5,998020.1721191406,997304.9163818359
47261,5,997066.4978027344,998020.1721191406
47269,52,997304.9163818359,997304.9163818359
47274,2,997781.7535400391,984668.7316894531
47278,39,997066.4978027344,989198.6846923828
47283,39,996828.0792236328,996112.8234863281
47284,39,997304.9163818359,997543.3349609375
47287,12,997543.3349609375,997304.9163818359
47291,78,997066.4978027344,997066.4978027344
47295,78,997543.3349609375,997066.4978027344
47296,78,997304.9163818359,998258.5906982422
47299,53,997543.3349609375,996351.2420654297
47300,39,997304.9163818359,997066.4978027344
47303,39,997781.7535400391,997304.9163818359
47307,39,997304.9163818359,997066.4978027344
47314,34,998020.1721191406,997781.7535400391
47318,34,997543.3349609375,999689.1021728516
47321,20,997066.4978027344,992298.1262207031
47322,20,997304.9163818359,997066.4978027344
47324,20,997304.9163818359,999450.68359375
47328,20,997304.9163818359,998020.1721191406
47329,20,996828.0792236328,996828.0792236328
47333,20,997543.3349609375,996828.0792236328
47337,42,997781.7535400391,995159.1491699219
47341,99,997781.7535400391,997066.4978027344
47342,99,997304.9163818359,997781.7535400391
47351,55,997543.3349609375,997304.9163818359
47356,55,997304.9163818359,994920.7305908203
47359,55,997066.4978027344,996351.2420654297
47363,62,997543.3349609375,997066.4978027344
47367,91,997543.3349609375,997304.9163818359
47375,75,997304.9163818359,994682.3120117188
47376,75,999689.1021728516,997304.9163818359
47382,77,997066.4978027344,997304.9163818359
47386,77,996589.6606445312,997066.4978027344
47400,32,997543.3349609375,997543.3349609375
47401,32,996828.0792236328,996112.8234863281
47405,20,997066.4978027344,997304.9163818359
47410,12,996589.6606445312,998735.4278564453
47414,12,997304.9163818359,996589.6606445312
47415,7,997304.9163818359,997781.7535400391
47420,87,997066.4978027344,996589.6606445312
47421,87,997304.9163818359,997304.9163818359
47426,10,997543.3349609375,994443.8934326172
47427,63,996589.6606445312,996351.2420654297
47428,63,998020.1721191406,996828.0792236328
47434,63,997066.4978027344,998020.1721191406
47435,63,997543.3349609375,998735.4278564453
47444,48,997066.4978027344,996589.6606445312
47445,48,997304.9163818359,997543.3349609375
47449,55,998020.1721191406,995635.986328125
47457,79,997781.7535400391,996828.0792236328
47461,6,996828.0792236328,997781.7535400391
47462,6,998020.1721191406,999212.2650146484
47470,95,999689.1021728516,997543.3349609375
47471,95,995397.5677490234,997304.9163818359
47476,95,997543.3349609375,990867.6147460938
47477,95,998020.1721191406,997543.3349609375
47481,88,996828.0792236328,997543.3349609375
47492,88,998258.5906982422,997304.9163818359
47493,99,995397.5677490234,997543.3349609375
47494,99,996589.6606445312,998497.0092773438
47497,99,997304.9163818359,996589.6606445312
47501,99,997066.4978027344,997543.3349609375
47507,99,997304.9163818359,997781.7535400391
47508,99,997304.9163818359,997066.4978027344
47512,34,997304.9163818359,997304.9163818359
47513,34,997304.9163818359,997781.7535400391
47545,37,997304.9163818359,997543.3349609375
47551,83,997066.4978027344,997066.4978027344
47552,83,997781.7535400391,996351.2420654297
47558,84,977277.7557373047,996112.8234863281
47559,84,997304.9163818359,998020.1721191406
47563,84,997304.9163818359,997304.9163818359
47566,84,997304.9163818359,998258.5906982422
47571,57,997066.4978027344,996351.2420654297
47573,57,997304.9163818359,996589.6606445312
47594,97,997543.3349609375,996828.0792236328
47599,94,996828.0792236328,997066.4978027344
47600,94,997304.9163818359,997304.9163818359
47608,22,996112.8234863281,988721.8475341797
47627,35,997066.4978027344,995874.4049072266
47633,38,996828.0792236328,997066.4978027344
47634,38,997304.9163818359,997304.9163818359
47638,38,997543.3349609375,996828.0792236328
47644,18,997066.4978027344,998497.0092773438
47650,75,997066.4978027344,996351.2420654297
47655,75,997304.9163818359,998735.4278564453
47656,75,997304.9163818359,996351.2420654297
47661,11,997781.7535400391,998258.5906982422
47662,11,996589.6606445312,997066.4978027344
47663,11,996828.0792236328,998497.0092773438
47669,2,997066.4978027344,998020.1721191406
47672,2,997543.3349609375,997304.9163818359
47673,73,997304.9163818359,997066.4978027344
